Course,Morning_Attend,Displaced,SpecialNeeds,Debtor,Fees_Paid,Gender,Scholarship,Age,S1_Evaluations,S1_Grade,S2_Evaluations,S2_Grade,Unemployment_Rate,Inflation_Rate,GDP,Has_Spouse,Developed_Nation,Parent_Income_Proxy,Target_3level
12,1,0,0,0,1,0,0,35.0,4,11.816666666666668,3,11.333333333333334,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,0,1,0,0,19.0,9,13.75,13,14.333333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
10,1,1,0,0,1,0,0,20.0,8,11.166666666666666,6,11.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,0,18.0,8,12.324285714285711,8,12.324285714285711,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,1,1,0,0,21.0,6,12.166666666666666,7,11.714285714285714,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,0,1,0,1,18.0,11,11.142857142857142,11,11.25,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,0,1,0,0,18.0,9,11.0,9,10.75,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,0,18.0,8,12.914285714285713,8,12.914285714285713,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,1,0,1,18.0,6,13.833333333333334,6,14.166666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Exceptional
6,1,1,0,0,1,0,0,19.0,8,13.857142857142858,9,13.4,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Exceptional
11,1,0,0,0,1,0,1,36.0,7,13.714285714285714,6,12.8,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,At-risk
12,1,1,0,0,1,0,1,18.0,8,12.642857142857142,8,12.642857142857142,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,1,18.0,7,12.916666666666666,7,12.916666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
8,1,1,0,0,1,0,1,20.0,8,15.625,8,15.857142857142858,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
17,0,0,0,0,1,0,1,26.0,7,0.0,8,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,At-risk
15,1,0,0,0,1,0,0,21.0,8,11.714285714285714,7,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
13,1,0,0,0,1,0,0,25.0,10,12.125,9,13.3125,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
9,1,1,0,0,1,0,1,19.0,7,11.6,5,11.6,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
3,0,1,0,0,1,0,0,24.0,11,10.0,6,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,At-risk
3,0,0,0,0,1,0,1,27.0,16,10.0,13,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,0,0,21.0,10,0.0,9,13.5,7.6,2.6,0.32,single_or_no_spouse,developed,3.0,At-risk
9,1,0,0,0,1,0,1,18.0,7,13.0,8,12.333333333333334,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
16,1,0,1,0,1,0,1,19.0,6,13.333333333333334,6,14.5,10.8,1.4,1.74,has_spouse,developed,2.0,Exceptional
11,1,1,0,0,1,0,0,18.0,9,11.25,13,12.5,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,At-risk
12,1,0,0,0,1,0,1,19.0,9,13.85,9,12.19285714285714,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,1,19.0,8,13.741666666666667,9,14.9125,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Exceptional
17,0,0,0,0,1,0,0,33.0,7,15.333333333333334,5,15.8,11.1,0.6,2.02,has_spouse,developed,3.0,Exceptional
9,1,0,0,0,1,0,0,45.0,6,11.0,5,13.8,12.4,0.5,1.79,has_spouse,developed,2.5,Regular
10,1,0,0,0,1,0,1,20.0,6,12.0,7,12.857142857142858,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
14,1,1,0,0,1,0,0,28.0,5,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,1,19.0,15,11.571428571428571,15,11.571428571428571,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Regular
11,1,1,0,0,1,0,0,18.0,10,12.857142857142858,6,12.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
11,1,0,0,0,1,0,0,38.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,0,0,19.0,5,13.0,5,13.2,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,Regular
11,1,0,0,0,1,0,1,21.0,9,11.0,8,12.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Regular
9,1,0,0,0,1,0,0,21.0,12,12.0,12,15.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
10,1,0,0,0,1,0,1,22.0,6,12.6,6,13.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
16,1,0,0,0,1,0,1,18.0,8,13.4,7,13.166666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
10,1,0,1,0,1,0,1,18.0,9,11.333333333333334,9,11.571428571428571,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,0,0,0,25.0,14,13.5,10,14.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
6,1,0,0,1,0,0,0,24.0,11,11.75,14,10.333333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
12,1,1,0,0,1,0,0,19.0,10,12.471428571428572,8,11.4625,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
2,1,1,0,0,1,0,0,24.0,19,12.909090909090908,15,13.555555555555555,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Regular
9,1,1,0,0,1,0,1,20.0,5,11.6,5,13.6,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,0,0,0,25.0,5,0.0,9,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
9,1,0,0,0,1,0,1,20.0,13,12.9,12,12.363636363636363,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,23.0,8,13.22,8,13.22,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,Regular
12,1,1,0,0,1,0,1,19.0,8,13.151428571428571,8,13.151428571428571,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,1,0,0,0,29.0,13,12.75,8,11.333333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,At-risk
11,1,1,0,0,1,0,0,21.0,8,11.333333333333334,8,12.25,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,0,1,18.0,10,13.25,13,14.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
5,1,1,0,0,1,0,0,19.0,7,12.4,6,12.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,1,0,1,18.0,6,15.0,6,12.833333333333334,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,0,0,19.0,6,14.4,6,13.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Exceptional
15,1,1,0,0,1,0,0,18.0,12,11.0,12,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
9,1,0,0,0,1,0,0,18.0,8,12.4,6,10.8,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
13,1,1,0,1,0,0,1,37.0,13,16.0,12,0.0,8.9,1.4,3.51,has_spouse,developed,2.0,At-risk
17,0,0,0,0,1,0,0,29.0,10,13.571428571428571,14,12.333333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
5,1,0,0,0,1,0,0,18.0,6,11.833333333333334,6,12.5,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,0,1,0,1,19.0,8,11.666666666666666,9,12.666666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,1,0,0,0,22.0,16,11.833333333333334,8,13.0,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,At-risk
11,1,0,0,0,1,0,1,20.0,8,11.166666666666666,10,10.6,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Regular
3,0,0,0,0,1,0,0,34.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,At-risk
7,1,0,0,1,0,0,0,30.0,17,11.75,19,12.166666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
10,1,0,0,0,1,0,0,18.0,7,14.0,7,14.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
10,1,0,0,0,1,0,0,18.0,6,12.833333333333334,6,12.0,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
15,1,1,0,0,1,0,0,18.0,11,12.25,10,11.666666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,Regular
12,1,1,0,0,1,0,0,18.0,8,14.828571428571427,8,14.828571428571427,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Exceptional
15,1,1,0,0,1,0,1,19.0,7,11.4,8,12.8,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
5,1,1,0,0,1,0,1,19.0,6,13.0,8,12.5,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,1,0,1,18.0,8,13.671428571428573,8,13.671428571428573,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Exceptional
4,1,0,0,0,1,0,1,21.0,9,12.666666666666666,8,12.8,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
9,1,1,0,0,0,0,0,20.0,10,10.0,12,13.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
9,1,1,0,0,1,0,0,20.0,10,13.5,8,12.333333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,19.0,8,12.67,8,13.55,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
10,1,0,0,0,1,0,0,20.0,8,14.5,7,15.428571428571429,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,0,18.0,7,13.685714285714283,8,15.3875,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
16,1,0,0,0,1,0,0,20.0,8,11.0,10,10.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,At-risk
8,1,0,0,1,0,0,0,29.0,16,11.555555555555555,12,13.2,7.6,2.6,0.32,has_spouse,developed,2.0,At-risk
12,1,0,0,0,1,0,1,18.0,7,13.79714285714286,8,13.775,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,1,20.0,8,14.00375,11,13.812857142857142,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Exceptional
9,1,1,0,0,1,0,1,22.0,8,12.0,8,11.4,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
3,0,1,0,0,1,0,1,47.0,9,14.166666666666666,7,14.166666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Exceptional
17,0,0,0,0,1,0,0,20.0,5,14.0,5,13.8,8.9,1.4,3.51,has_spouse,developed,1.5,Exceptional
5,1,0,0,0,1,0,1,21.0,7,13.8,6,12.833333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,0,21.0,8,12.8,10,11.857142857142858,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
15,1,0,0,0,1,0,0,24.0,6,12.166666666666666,6,13.833333333333334,7.6,2.6,0.32,has_spouse,developed,2.0,Regular
5,1,0,0,0,1,0,0,18.0,8,12.5,6,12.333333333333334,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,0,32.0,9,12.0,12,11.5,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
3,0,1,0,0,1,0,1,19.0,8,10.833333333333334,9,11.5,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
12,1,1,0,0,1,0,0,24.0,8,13.385,8,13.385,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,Regular
6,1,1,0,0,1,0,0,19.0,14,15.666666666666666,9,14.5,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Exceptional
4,1,0,0,1,1,0,1,19.0,9,14.333333333333334,7,13.833333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
4,1,0,0,0,1,0,0,24.0,10,11.428571428571429,12,13.0,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,1,18.0,9,11.666666666666666,8,11.666666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
5,1,1,0,0,1,0,1,19.0,9,12.0,10,11.333333333333334,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,At-risk
12,1,0,0,0,1,0,1,19.0,8,14.725714285714288,8,14.725714285714288,10.8,1.4,1.74,has_spouse,developed,2.5,Exceptional
15,1,1,0,0,1,0,1,18.0,6,14.166666666666666,6,13.666666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Exceptional
10,1,1,0,0,1,0,0,18.0,10,11.571428571428571,8,12.333333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Regular
13,1,1,0,0,1,0,0,20.0,7,12.5,8,13.1375,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,0,18.0,10,12.86,10,12.86,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,0,0,18.0,10,12.25,9,13.714285714285714,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
6,1,1,0,0,1,0,1,21.0,7,12.0,5,12.2,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,1,0,1,18.0,9,15.116666666666667,9,16.168888888888887,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Exceptional
14,1,0,0,1,0,0,0,18.0,6,12.5,6,10.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
10,1,1,0,0,1,0,0,19.0,11,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
14,1,1,0,0,1,0,0,19.0,8,11.0,9,11.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,0,0,18.0,8,11.875,11,14.6,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,1,0,0,34.0,6,11.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,0,0,19.0,5,15.2,6,13.2,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Exceptional
8,1,1,0,1,0,0,0,19.0,7,11.6,12,11.0,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,At-risk
10,1,0,0,1,1,0,0,26.0,6,14.833333333333334,7,15.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Exceptional
16,1,1,0,0,1,0,0,21.0,12,11.333333333333334,10,11.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,1,0,1,18.0,5,11.2,5,11.8,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
16,1,1,0,0,1,0,1,20.0,8,13.4,9,13.666666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,0,0,25.0,12,10.5,5,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
9,1,0,0,0,1,0,0,18.0,5,16.2,5,16.4,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Exceptional
12,1,1,0,0,1,0,1,18.0,7,14.542857142857144,11,14.88181818181818,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Exceptional
12,1,0,0,0,1,0,0,19.0,7,13.694285714285714,9,14.355555555555554,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Exceptional
10,1,0,0,0,1,0,1,18.0,8,11.285714285714286,10,11.857142857142858,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,20.0,11,11.757142857142856,12,13.083333333333334,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
6,1,0,0,1,0,0,0,26.0,3,0.0,0,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,At-risk
12,1,1,0,0,1,0,1,19.0,8,13.058571428571428,8,13.058571428571428,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,19.0,7,14.3,9,14.055555555555555,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Exceptional
9,1,0,0,0,1,0,0,19.0,15,11.8,14,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
6,1,1,0,0,1,0,0,19.0,9,10.333333333333334,8,13.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
11,1,1,0,0,1,0,0,18.0,7,10.571428571428571,11,11.666666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,0,19.0,7,13.333333333333334,7,13.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
10,1,0,0,1,1,0,0,18.0,10,11.857142857142858,9,11.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
16,1,1,0,0,1,0,0,18.0,9,12.6,8,11.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,0,1,0,0,18.0,11,14.0,7,11.6,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
16,1,1,0,0,1,0,0,18.0,12,12.0,9,12.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
7,1,0,0,1,1,0,0,26.0,6,0.0,5,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
10,1,1,0,0,1,0,0,20.0,7,12.0,7,13.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,0,19.0,6,12.666666666666666,6,11.666666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,1,18.0,6,12.166666666666666,9,13.666666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
10,1,0,0,0,1,0,0,19.0,6,13.333333333333334,6,14.666666666666666,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
16,1,0,0,1,1,0,0,40.0,8,15.0,7,14.571428571428571,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Exceptional
12,1,1,0,0,1,0,1,18.0,8,13.39125,8,13.39125,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,0,1,0,0,19.0,9,12.166666666666666,8,12.428571428571429,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
8,1,0,0,0,1,0,0,18.0,9,11.25,6,12.5,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
6,1,1,0,0,1,0,0,19.0,13,12.0,8,12.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,Regular
2,1,1,0,0,1,0,0,18.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,3.0,At-risk
3,0,1,0,0,1,0,0,33.0,7,12.833333333333334,8,12.857142857142858,12.4,0.5,1.79,has_spouse,developed,1.0,Regular
4,1,0,0,0,1,0,0,35.0,10,14.0,11,13.1,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,Regular
9,1,1,0,0,1,0,0,26.0,5,13.0,7,12.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,0,18.0,7,13.5,8,12.5,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,0,1,0,0,36.0,24,10.692307692307692,19,12.307692307692308,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Regular
17,0,0,0,0,1,0,0,39.0,6,11.0,9,11.666666666666666,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,0,1,0,0,44.0,8,13.0,6,13.833333333333334,12.7,3.7,-1.7,has_spouse,developed,1.0,Regular
3,0,0,0,0,1,0,0,20.0,10,12.0,9,11.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
11,1,1,0,0,1,0,0,24.0,9,12.6,6,11.5,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
15,1,0,0,0,1,0,1,20.0,6,13.666666666666666,6,13.333333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,0,0,0,0,19.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,At-risk
12,1,0,0,1,1,0,1,18.0,7,14.2,7,14.2,7.6,2.6,0.32,has_spouse,developed,1.5,Exceptional
11,1,0,0,1,0,0,0,22.0,10,11.0,12,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
6,1,1,0,0,1,0,0,18.0,7,15.0,7,16.428571428571427,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
12,1,0,0,0,1,0,0,24.0,9,12.585714285714284,9,13.44285714285714,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
17,0,0,0,0,1,0,0,33.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
4,1,0,0,1,1,0,1,30.0,6,0.0,6,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
6,1,0,0,0,1,0,0,26.0,0,0.0,0,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,At-risk
16,1,1,0,0,1,0,0,18.0,7,11.666666666666666,10,11.833333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
15,1,0,0,1,1,0,0,19.0,13,12.666666666666666,12,10.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,At-risk
9,1,1,0,0,1,0,0,20.0,10,10.333333333333334,9,11.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Regular
6,1,1,0,0,1,0,1,22.0,18,13.5,16,13.714285714285714,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Exceptional
12,1,1,0,0,1,0,0,19.0,8,13.98,8,13.98,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Exceptional
6,1,1,0,0,1,0,1,21.0,13,16.153846153846153,10,15.75,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,1,21.0,7,14.033333333333331,7,14.033333333333331,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Exceptional
6,1,0,0,0,1,0,0,19.0,8,11.0,6,11.2,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
16,1,1,0,0,1,0,1,19.0,8,13.857142857142858,8,13.666666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Exceptional
12,1,1,0,0,1,0,0,18.0,8,13.414285714285716,8,13.414285714285716,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
3,0,0,0,0,1,0,0,50.0,11,13.545454545454543,7,13.571428571428571,16.2,0.3,-0.92,has_spouse,developed,1.5,Regular
17,0,0,0,0,1,0,1,31.0,11,11.25,10,10.833333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
15,1,0,0,0,1,0,1,19.0,6,13.833333333333334,7,14.428571428571429,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Exceptional
17,0,0,0,0,1,0,0,35.0,8,12.0,9,12.857142857142858,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
6,1,0,0,0,1,0,0,31.0,0,0.0,0,0.0,12.7,3.7,-1.7,has_spouse,developed,2.0,At-risk
3,0,0,0,1,1,0,0,42.0,14,11.9,14,12.8,11.1,0.6,2.02,has_spouse,developed,1.0,Regular
9,1,1,0,0,0,0,0,34.0,5,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,1,20.0,7,15.135714285714286,8,15.287499999999998,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
16,1,1,0,0,0,0,1,18.0,7,12.285714285714286,8,13.333333333333334,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Regular
6,1,1,0,0,1,0,0,21.0,16,12.666666666666666,15,13.5,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,1,26.0,13,12.74,12,10.978571428571428,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
12,1,0,0,0,1,0,0,20.0,8,13.25,8,13.75,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
10,1,0,0,0,1,0,0,19.0,13,10.333333333333334,12,10.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
16,1,0,0,0,1,0,1,19.0,7,13.428571428571429,6,13.166666666666666,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,0,0,20.0,19,12.555555555555555,14,11.11111111111111,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Regular
10,1,0,0,0,1,0,0,19.0,8,11.5,7,11.166666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
16,1,0,0,0,1,0,0,18.0,6,13.666666666666666,9,12.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
17,0,0,0,0,1,0,0,28.0,16,11.272727272727272,16,12.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
16,1,1,0,0,1,0,0,22.0,10,13.166666666666666,8,12.4,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,1,21.0,6,14.666666666666666,6,14.166666666666666,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
6,1,1,0,0,1,0,0,21.0,11,12.75,19,11.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
12,1,0,1,0,1,0,0,20.0,11,11.2,13,12.14,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
15,1,1,0,1,0,0,0,18.0,8,13.0,8,11.4,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,0,0,0,20.0,8,10.5,8,12.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
6,1,0,0,0,1,0,0,18.0,7,14.857142857142858,7,14.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Exceptional
12,1,1,0,0,1,0,1,19.0,11,12.86,11,12.86,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,0,20.0,12,11.727272727272728,14,12.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,Regular
6,1,1,0,0,1,0,1,22.0,11,13.142857142857142,10,12.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
